symbol,date,dividends
tpvg,2019-03-19,0.36
tpvg,2019-05-30,0.36
tpvg,2019-08-29,0.36
tpvg,2019-11-27,0.36
tpvg,2020-03-13,0.36
tpvg,2020-06-15,0.36
tpvg,2020-08-28,0.36
tpvg,2020-11-25,0.36
tpvg,2020-12-30,0.1
tpvg,2021-03-12,0.36
tpvg,2021-06-15,0.36
tpvg,2021-08-30,0.36
tpvg,2021-11-29,0.36
tpvg,2022-03-14,0.36
tpvg,2022-06-15,0.36
tpvg,2022-09-14,0.36
tpvg,2022-12-14,0.37
tpvg,2022-12-21,0.1
tpvg,2023-03-14,0.4
tpvg,2023-06-14,0.4
tpvg,2023-09-14,0.4
